2022-12-10 22:07:32+00:00,johnonlyleft,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ,καλά τα λες ρε βαγγέλη αλλά ρε παιδί μου όλα στο φως τα λέτε πως θα τα βγάλετε εκεί στη νέα δημοκρατία και όλο στο σκοτάδι μένουν τι γίνεται μήπως έχει καεί καμιά ασφάλεια και δεν ανάβουν τα φώτα εκεί στην πειραιώς.,Neutral
2022-12-10 22:07:32+00:00,ArianaOiko,Ελλάς,Δημοτική Ενότητα Χολαργού,Περιφέρεια Αττικής,ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ,απέναντι στην νέα δημοκρατία θα πάτε 10 παιδάκια που κάποτε κάνατε καταλήψεις και εκμεταλλευόμενοι την απέχθεια του έλληνα στο πολιτικό σύστημα αρπάξατε την ευκαιρία και γίνατε κυβέρνηση. ευτυχώς για μας δείξατε άμεσα και ξεκάθαρα την ανικανότητα σας ξανα κρύψου τώρα.,Neutral
2022-12-10 22:23:47+00:00,maninalouv,Ελλάς,Δημοτική Ενότητα Χολαργού,Περιφέρεια Αττικής,ΕΛΛΗΝΙΚΗ ΛΥΣΗ,ο πρόεδρος είναι το μέλλον της ελλάδας μας γνήσιος άνθρωπος !! χάρηκα κιόλας και για εσένα !! καινουργιο αιμα που αυτο χρειαζόμαστε αληθινούς !!!! καλή συνεχεία στην δουλεία σου.,Positive
2022-12-10 22:07:32+00:00,stenikito,Ελλάς,Δημοτική Ενότητα Θεσαλονίκης,Περιφέρεια Κεντρικής Μακεδονίας,ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ,μετά το γεύµα ο νεολαίος τότε βαγγέλης μεϊµαράκης τους διάβασε προκήρυξη η νέα δηµοκρατία έλεγε η προκήρυξη πρέπει να μετατραπεί από κόµµα αρχηγικό σε κόµµα αρχών. αυτή η κίνηση η επονομαζόμενη κίνηση της βόλβης έµελλε να παίξει καταλυτικό ρόλο στις εξελίξεις.,Positive
2022-12-10 22:07:32+00:00,EMAS1972,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ,ομολόγησε ο ιταλός. αυτός παρέσυρε το κορίτσι αυτός κανόνισε τα deals αυτός την έγραψε στη νέα δημοκρατία αυτή δεν ήξερε,Neutral
2022-12-10 22:07:32+00:00,IlidakκαιosG,Ελλάς,"Αποκεντρωμένη Διοίκηση Πελοποννήσου, Δυτικής Ελλάδας και Ιονίου",Περιφέρεια Δυτικής Ελλάδας,ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ,ενίσχυση της δημοκρατίας και της συμμετοχής των πολιτών στη λήψη αποφάσεων θέλουμε. εσείς τι θέλετε? παραθέστε τις θεσεις σας.,Positive
2022-12-10 22:07:32+00:00,Greece_GR21,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΠΑΣΟΚ,να ξεκολλήσετε από τις υπουργικές καρέκλες φτάνει πια φάγατε χορτάσατε και το λαό ρημάξατε πασόκ σύριζα νέα δημοκρατία κκε,Negative
2022-12-10 22:07:32+00:00,akisgkoumas,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΠΑΣΟΚ,ο ανδρουλάκης βγάζει λόγους όπου ονειρεύεται το πασόκ αξιωματική αντιπολίτευση ενώ στις δεύτερες εκλογές αν γίνουν μπορεί να το αρνηθεί.,Negative
2022-12-10 22:07:32+00:00,anpanagopoulos,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΠΑΣΟΚ,πάντως το πασόκ έχει μια συνέχεια από τα παμπερς πήγαν στην κούνια του μωρού. αυτό αν μην τι άλλο δείχνει μια συνέπεια,Neutral
2022-12-10 22:07:32+00:00,mirtoskef,Ελλάς,Δημοτική Ενότητα Λουτρακίου - Περαχώρας,Περιφέρεια Πελοποννήσου,ΠΑΣΟΚ,έλεγα ότι το πασόκ θα άλλαζε μετα από την περιπέτεια που πέρασε αλλά παλιός γάιδαρος καινούργια μυαλά δεν γίνεται,Negative
2022-12-10 22:07:32+00:00,giorgospolys,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΠΑΣΟΚ,και η φωφη γιατί τον ξανά διέγραψε το 17 αφού είχε πάψει να είναι μέλος του πασόκ κιναλ δησυ ελιά όπως θες πες το,Negative
2022-12-10 22:07:32+00:00,mrichardis,Ελλάς,Αποκεντρωμένη Διοίκηση Κρήτης,Περιφέρεια Κρήτης,ΠΑΣΟΚ,η άλλη στην εκπομπή της στον αντ1 φαίη μαυραγάνη σύζυγος μάνεση ως γνωστόν κάνει πολιτική συζήτηση για τα τελευταία νέα,Neutral
2022-12-10 22:07:32+00:00,mulina_cz,Ελλάς,Αποκεντρωμένη Διοίκηση Ηπείρου - Δυτικής Μακεδονίας,Περιφέρεια Ηπείρου,ΠΑΣΟΚ,καταθέσεις μέχρι στιγμής αθωώνουν και παπαγγελοπουλο και τουλουπακη. εσείς όμως να κουνάτε το δάχτυλο κύριε βλάχο δεν σας φοβόμαστε,Negative
2022-12-10 22:07:32+00:00,ChrisLxs,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΠΑΣΟΚ,δηλαδή και πέντε άνθρωποι να μείνουν στο τέλος στο πασόκ και πάλι θα βρεθεί κάποιος να κλέψει. τόσο απατεώνες είναι!!!!!!!,Negative
2022-12-10 22:07:32+00:00,MillerShield,Ελλάς,Δημοτική Ενότητα Θεσαλονίκης,Περιφέρεια Κεντρικής Μακεδονίας,ΠΑΣΟΚ,"οργάνωση και ενίσχυση της δικαιοσύνης και της ισότητας μεταξύ όλων των πολιτών, ανεξαρτήτως φυλής, θρησκείας ή κοινωνικής τάξης.",Positive
2022-12-10 22:07:32+00:00,zoisbassis,Ελλάς,Αποκεντρωμένη Διοίκηση Αττικής,Περιφέρεια Αττικής,ΠΑΣΟΚ,"αφού είναι πρόβλημα κουλτούρας όπως λες θα ήθελες να συγκρίνεις τα τρία τελευταία κόμματα που κυβέρνησαν πόσα χρωστάει η νέα δημοκρατία το πασόκ και ο σύριζα, σε πόσα σκάνδαλα διαφθοράς κατάχρησης δημόσιου χρήματος έχει μπλεχτεί το καθένα... όλοι είναι ίδιοι καταστροφική άποψη.",Negative
2022-12-10 22:07:32+00:00,pasokoprophet,Ελλάς,Δημοτική Ενότητα Τριταίας,Περιφέρεια Δυτικής Ελλάδας,ΠΑΣΟΚ,"το 2009 σαν πρόεδρος της σοσιαλιστικης διεθνούς ζητούσε ένα παγκόσμιο ελάχιστο φόρο στα κέρδη των πολυεθνικών, τότε κανείς δεν το πίστευε, η ευρωπαική ένωση επιτέλους ψήφισε 15 ελάχιστο φόρο από το 2024. χαρισματικός οραματιστής.",Neutral
2022-12-10 22:07:32+00:00,Paliouriotisk1,Ελλάς,Δημοτική Ενότητα Αποδοτίας,Περιφέρεια Δυτικής Ελλάδας,ΠΑΣΟΚ,βγαίνουν κάτι παιδαρέλια του πασόκ και λένε ότι πρέπει να φύγουν αυτοί που κατέστρεψαν την ελλάδα τόσα χρόνια πραγματικά!!,Negative
2022-12-10 22:07:32+00:00,monopanatha13,Ελλάς,Δημοτική Ενότητα Χολαργού,Περιφέρεια Αττικής,ΠΑΣΟΚ,πασόκια και μάγκες παλιό ορθόδοξο γνήσιο πασόκ,Positive
2022-12-10 22:07:32+00:00,aggelosv1,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΠΑΣΟΚ,μέσα σε δύο εβδομάδες η νέα δημοκρατία ο σύριζα το πασόκ απέρριψαν χωρίς συζήτηση 5 τροπολογίες του κκε για την ανακούφιση του λαού,Negative
2022-12-10 22:07:32+00:00,tziritzatzoules,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΠΑΣΟΚ,"τα μπαναστικα εξωκοινοβουλια πέφτουν με λύσσα στο κκε ενώ ξερογλειφονται όλη μέρα με το σύριζα, τα ζαία από κοντά στο αντι κκε κολποσκιζοντας όλα μαζί τα καλτσόν για τον δεκέμβρη για να ρίξουν λέει τη δεξια με το πασόκ και την καραμανλο νέα δημοκρατία που το 08 κυβερνούσε.",Negative
2022-12-10 22:07:32+00:00,ispring50,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΠΑΣΟΚ,δυτική αθήνα νάντια γιαννακοπούλου πασόκ,Neutral
2022-12-10 22:07:32+00:00,dimitris_k8,Ελλάς,Δημοτική Ενότητα Χολαργού,Περιφέρεια Αττικής,ΠΑΣΟΚ,σκληρή επίθεση του πασόκ μαγνησίας στον βουλευτή του σύριζα μεϊκόπουλο που σε ανάρτησή του με φόντο το σκάνδαλο καϊλή ανέφερε πως ακόμα πονούν τα αυτιά μου από τις δηλώσεις του κακλαμάνη στο 3ο συνέδριο του πασόκ πριν από μερικούς μήνες.,Negative
2022-12-10 22:07:32+00:00,gkolfipotsi4,Ελλάς,Αποκεντρωμένη Διοίκηση Ηπείρου - Δυτικής Μακεδονίας,Περιφέρεια Ηπείρου,ΠΑΣΟΚ,σύριζα και πασόκ έχουν σαλπίσει γενική επίθεση θέλοντας να δημιουργήσουν κλίμα χάους και να επιβληθούν πλαγίως. μάλλον κάτι περιμένουν,Negative
2022-12-10 22:07:32+00:00,johnisss43,Ελλάς,Λάρισα,Περιφέρεια Θεσσαλίας,ΠΑΣΟΚ,"βελτίωση της εκπαίδευσης και της κατάρτισης, για να διασφαλιστεί ότι όλοι οι πολίτες έχουν τις δεξιότητες και τις γνώσεις που χρειάζονται για να συμβάλλουν στην καλύτερη λειτουργία της κοινωνίας.",Positive
2022-12-10 22:07:32+00:00,VBlackds,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΠΑΣΟΚ,μάλιστα ο αρχηγός του πασόκ χθες έκανε ακόμα ένα βήμα κινήθηκε στο ίδιο μήκος κύματος με τον σύριζα,Positive
2022-12-10 22:15:34+00:00,thaliatam,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΠΑΣΟΚ,το μόνο που θα πετύχει είναι έναν ωραίο μισθό βουλευτή στην άθλια βουλή των ελλήνων. καλή επιτυχία πάντως στον άνθρωπο.,Neutral
2022-12-10 22:07:32+00:00,gsnavara,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Θεσσαλίας,ΠΑΣΟΚ,την χώρα στα μνημόνια την έβαλε ο γαπ με ανακοίνωση έπο το καστελλόριζο.,Negative
2022-12-10 22:07:32+00:00,sotpap1997,Ελλάς,Δήμος Τρικκαίων,Περιφέρεια Θεσσαλίας,ΠΑΣΟΚ,"τα θερμά μου συγχαρητήρια στον κύριο νίκο τον πρόεδρο, που πρίν ένα χρόνο οι φίλοι και τα μέλη του κόμματος αποδόμησαν ένα ολόκληρο σύστημα υγείας.",Negative
2022-12-10 22:07:32+00:00,JPantazopoulos,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΠΑΣΟΚ,με κοντομάνικο στο μπαλκόνι μήνα δεκέμβρη χωρίς να έχουμε πασόκ ρε μαλάκα,Neutral
2022-12-10 22:07:32+00:00,rostropol,Ελλάς,Αποκεντρωμένη Διοίκηση Αττικής,Περιφέρεια Αττικής,ΠΑΣΟΚ,τα κόμματα και η χαμένη εμπιστοσύνη της κοινωνίας στο πολιτικό σύστημα.,Negative
2022-12-10 22:07:32+00:00,gt_kke,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΚΚΕ,"μείωση της ανισότητας και ενίσχυση της κοινωνικής δικαιοσύνης μέσω προγραμμάτων κοινωνικής προστασίας, καλύτερων συνθηκών εργασίας και εκπαίδευσης, ανακατανομής πλούτου και άλλων παρεμβάσεων που θα επιτρέπουν σε όλους τους πολίτες να έχουν ίσες ευκαιρίες.",Positive
2022-12-10 22:07:32+00:00,gmakrynikas,Ελλάς,Δήμος Τρικκαίων,Περιφέρεια Θεσσαλίας,ΚΚΕ,"τι είναι αυτο με το κκε αντί να ελέγχει τον προϋπολογισμό και τις πράξεις της κυβέρνησης της νέας δημοκρατίας, απευθύνεται στον σύριζα!!",Neutral
2022-12-10 22:07:32+00:00,nastaziabioiris,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΚΚΕ,"τα λέγαμε. συμμετοχική διακυβέρνηση με την ενεργή συμμετοχή των πολιτών στη λήψη αποφάσεων, την ανοικτή και διαφανή διακυβέρνηση, και την προώθηση της ελεύθερης έκφρασης των απόψεων και του δημόσιου διαλόγου. αυτα τα ολίγα!!!",Positive
2022-12-10 22:07:32+00:00,politikakritis,Ελλάς,Αποκεντρωμένη Διοίκηση Κρήτης,Περιφέρεια Κρήτης,ΚΚΕ,δεν μπορώ να καταλάβω τι δείχνει η εικόνα. ότι έφαγε μια φορά καταστολή το κκε σαν τα παιδάκια που κάνουν κάτι πρώτη φορά και για τους άλλους είναι νόρμα.,Neutral
2022-12-10 22:07:32+00:00,ylistis,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΚΚΕ,εύχομαι να είναι για όλα τα κόμματα που έχουν κλέψει προδώσει και καταπατήσει τα δικαιώματα των ελλήνων πολιτών. νέα δημοκρατία σύριζα πασόκ με αφμ κιναλ και η ουρά τους κκε πάμε για αντικατάσταση κομμάτων της βουλής μας..,Negative
2022-12-10 22:07:32+00:00,Greece_GR21,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΚΚΕ,επιδεινώνει τους όρους περίθαλψης του λαού ομιλία του βουλευτή του κκε λαμπρούλη,Negative
2022-12-10 22:07:32+00:00,GiannesT1,Ελλάς,Δημοτική Ενότητα Θεσαλονίκης,Περιφέρεια Κεντρικής Μακεδονίας,ΚΚΕ,"μείωση της ανισότητας και ενίσχυση της κοινωνικής δικαιοσύνης μέσω προγραμμάτων κοινωνικής προστασίας, καλύτερων συνθηκών εργασίας και εκπαίδευσης, ανακατανομής πλούτου και άλλων παρεμβάσεων που θα επιτρέπουν σε όλους τους πολίτες να έχουν ίσες ευκαιρίες.",Positive
2022-12-10 22:07:32+00:00,ivansalonik,Ελλάς,Δημοτική Ενότητα Θεσαλονίκης,Περιφέρεια Κεντρικής Μακεδονίας,ΚΚΕ,με επιτυχία πραγματοποιήθηκε η μεγάλη συναυλία αφιέρωμα που διοργάνωσε η τομεακή επιτροπή ηρακλείου του κκε στον αξέχαστο μίκη θεοδωράκη με τίτλο αυτές οι καρδιές δεν βολεύονται παρά μόνο στο δίκιο.,Positive
2022-12-10 22:07:32+00:00,Varlagas,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΚΚΕ,εν τω μεταξύ αυτή η φωτογραφία που κάνουν οι υπερ επαναστάτες είναι από τον γιορτασμό του πολυτεχνείου το 2020,Neutral
2022-12-10 22:07:32+00:00,CHARISCORFU,Ελλάς,"Αποκεντρωμένη Διοίκηση Πελοποννήσου, Δυτικής Ελλάδας και Ιονίου",Περιφέρεια Ιονίων Νήσων,ΚΚΕ,κρίμα να γύρναγες τουλάχιστον στο κκε από όπου ξεκίνησες θα είχε μια λογική,Neutral
2022-12-10 22:07:32+00:00,ftaneipia1,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΚΚΕ,όπως τα έλεγε ο βασίλης εφραιμίδης είναι παιδιά,Neutral
2022-12-10 22:07:32+00:00,loukas_o_psaris,Ελλάς,Ρόδος,Περιφέρεια Νοτίου Αιγαίου,ΚΚΕ,προστασία του περιβάλλοντος και εφαρμογή πολιτικών που θα στοχεύουν στην αειφορία και την προστασία των φυσικών πόρων.,Positive
2022-12-10 22:07:32+00:00,proletarioswest,Ελλάς,Αποκεντρωμένη Διοίκηση Αττικής,Περιφέρεια Αττικής,ΚΚΕ,και το κκε θα πάρει σειρά και αυτοί που δημιούργησαν το πρόβλημα και κυρίως αυτοί που κυβερνούν όπως έχει φανεί τα τελευταία χρόνια.,Negative
2022-12-10 22:07:32+00:00,gsnavara,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Θεσσαλίας,ΚΚΕ,το επιχείρημα του σημερινού κκε δίνουμε 600€ στους μπάτσους για να έρθουν μαζί μας στην επανάσταση είναι εξαιρετικά προσβλητικό στην μνήμη των χιλιάδων στρατιωτικών και αστυνομικών που πέρασαν με τον εαμ ελλάς παίζοντας κορόνα γράμματα την καριέρα αλλά και των ζωή τους. ντροπή,Negative
2022-12-10 22:07:32+00:00,failosK,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΚΚΕ,"προαγωγη της ειρήνης και της διεθνούς συνεργασίας, με την ενίσχυση των διπλωματικών δεσμών και την αντιμετώπιση διαφωνιων!",Positive
2022-12-10 22:07:32+00:00,OnceInA69362034,Ελλάς,Δήμος Πατρέων,Περιφέρεια Δυτικής Ελλάδας,ΣΥΡΙΖΑ,τελευταία η ελλάδα στην ευρώπη στην αγοραστική δύναμη. ψηφίστε νέα δημοκρατία ρε μαλάκες να πάμε προς την αφρική δίπλα είναι..,Negative
2022-12-10 20:10:29+00:00,thestival,Ελλάς,Δημοτική Ενότητα Θεσαλονίκης,Περιφέρεια Κεντρικής Μακεδονίας,ΣΥΡΙΖΑ,θεοδωρικάκος ρεσιτάλ μίσους και τοξικότητας από τον σύριζα για τους έλληνες αστυνομικούς,Negative
2022-12-10 22:07:32+00:00,ThePresidentGr,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΣΥΡΙΖΑ,σύριζα η ευπ από το 2015 έως το 2019 λειτούργησε με βάση τις συνταγματικά προβλεπόμενες θεσμικές εγγυήσεις,Positive
2022-12-10 22:07:32+00:00,ReaderGr,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΣΥΡΙΖΑ,σύριζα το ξαναζεσταμένο φαγητό των δήθεν παρακολουθήσεων δεν θα σώσει τον μητσοτάκη,Negative
2022-12-10 22:07:32+00:00,PyrrhocoraxGr,Ελλάς,Δημοτική Ενότητα Βιλίων,Περιφέρεια Αττικής,ΣΥΡΙΖΑ,ο νίκος παππάς του σύριζα είναι στο ειδικό δικαστήριο και έχει την πλήρη στήριξη του πρώην πρωθυπουργού,Positive
2022-12-10 22:07:32+00:00,rockos13,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΣΥΡΙΖΑ,οι σύντροφοι έχουν παρασυρθεί από το μικρόκοσμο του twitter όπου οι ίδιοι υποκινούν και έχουν μπει σε mood πάμε για άλλα.,Neutral
2022-12-10 23:40:25+00:00,voskaros12,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΣΥΡΙΖΑ,εσείς καμία σχέση δεν έχετε με δημοκρατία ένα αυταρχικό συνονθύλευμα εμμονικών είστε που θέλετε να επιβάλλετε την γνώμη σας.,Negative
2022-12-10 22:07:32+00:00,nikola09564217,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΣΥΡΙΖΑ,το ξαναζεσταμένο φαγητό των δήθεν παρακολουθήσεων επί σύριζα δε θα διασώσει όμως ούτε τον κ. μητσοτάκη ούτε το παρακράτος του. ο σύριζα που σημειώνει ότι δεν έχει τίποτα να κρύψει ή να φοβηθεί και επισημαίνει ότι δεν κατέστρεψε αρχεία της ευπ σε αντίθεση με τον κ. μητσοτάκη.,Negative
2022-12-10 22:07:32+00:00,asteroid977,Ελλάς,Αποκεντρωμένη Διοίκηση Αττικής,Περιφέρεια Αττικής,ΣΥΡΙΖΑ,"θα το λέμε πάντα, μόνο ο σύριζα πρότεινε διαδικασία για την προστασία του περιβάλλοντος και της βιοποικιλότητας, μέσω της εφαρμογής πολιτικών που προωθούν την αειφορία και την προστασία των φυσικών πόρων.",Positive
2022-12-10 22:07:32+00:00,NikosS_nt,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΣΥΡΙΖΑ,φουλ επίθεση εξαπέλυσε προσωπικά κατά του πρωθυπουργού η αξιωματική αντιπολίτευση με ανακοίνωση με την οποία απαντά σε πληροφορίες για παρακολουθήσεις υπουργών επί διακυβέρνησης σύριζα,Negative
2022-12-10 22:07:32+00:00,GeorgiaZen,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΣΥΡΙΖΑ,ακούστε τους πολίτες. η ενεργητική ακρόαση και η συμμετοχή των πολιτών μπορούν να βοηθήσουν τους πολιτικούς να κατανοήσουν καλύτερα τις ανάγκες και τις προσδοκίες των πολιτών και να λαμβάνουν αποφάσεις που εξυπηρετούν το κοινό συμφέρον.,Positive
2022-12-10 22:07:32+00:00,Speedynewsgr,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΣΥΡΙΖΑ,τι πραγματικά δείχνει το βίντεο ανάμεσα σε ραγκούση γεωργιάδη δεν το μάθατε από μένα όμως!!,Negative
2022-12-10 22:07:32+00:00,angelaklr,Ελλάς,Δημοτική Ενότητα Χολαργού,Περιφέρεια Αττικής,ΣΥΡΙΖΑ,κατερίνα νοτοπούλου. η κυβέρνηση μητσοτάκη πληγώνει τη δημοκρατία,Negative
2022-12-10 22:07:32+00:00,Arkadios_Voskos,Ελλάς,Δημοτική Ενότητα Δημητσάνας,Περιφέρεια Πελοποννήσου,ΣΥΡΙΖΑ,αυτοί που τα λένε ας κοιτάζουν το καθρέφτη να δουν το αληθινό πρόσωπο τους οι λεχρίτες,Negative
2022-12-10 22:07:32+00:00,paternaan,Ελλάς,Δημοτική Ενότητα Θεσαλονίκης,Περιφέρεια Κεντρικής Μακεδονίας,ΣΥΡΙΖΑ,η πτώση της νέας δημοκρατίας όμως δεν είναι επειδή είμαστε αχάριστοι ούτε επειδή θέλουμε να έρθει ο σύριζα..,Negative
2022-12-10 22:07:32+00:00,nikos_sverkos,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΣΥΡΙΖΑ,εκλογές εργαζομένων οαεδ. σύριζα 56 νέα δημοκρατία 34 καταρρέουν παντού..,Negative
2022-12-10 22:07:32+00:00,ane21000,Ελλάς,Δημοτική Ενότητα Θηβαίων,Περιφέρεια Στερεάς Ελλάδος,ΣΥΡΙΖΑ,ο σύριζα δια στόματος του αρμόδιου τομεάρχη προστασίας του πολίτη χαρακτηρίζει από βήματος της βουλής τους έλληνες,Negative
2022-12-10 22:07:32+00:00,Aristerila,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΣΥΡΙΖΑ,τους τελευταίους μήνες εν μέσω αποκαλύψεων για τις παράνομες παρακολουθήσεις της κυβέρνησης υπάρχουν δημοσιεύματα που καίνε την νέα δημοκρατία.,Negative
2022-12-10 22:07:32+00:00,paraskhnio,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΣΥΡΙΖΑ,θεοδωρικάκος κατά σύριζα ρεσιτάλ τοξικότητας χαρακτήρισε τους αστυνομικούς βιαστές καουμπόηδες και δολοφόνους,Negative
2022-12-10 22:07:32+00:00,antparalia,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΣΥΡΙΖΑ,και οι έλληνες σου απαντάμε ότι έχει 100 δίκιο το βιώνουμε καθημερινά μη ξαναπιάσεις το σύριζα στο στόμα σου,Negative
2022-12-10 22:07:32+00:00,elly48632904,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΣΥΡΙΖΑ,όσοι πρωταγωνίστησαν στο αντισύριζα μέτωπο είναι είτε πολιτικοί απατεώνες είτε κανονικοί απατεώνες οι οποίοι φλέρταραν με το δημόσιο χρήμα.,Negative
2022-12-10 22:07:32+00:00,koulewampe,Ελλάς,Δήμος Τρικκαίων,Περιφέρεια Θεσσαλίας,ΣΥΡΙΖΑ,"ο σύριζα έριξε πολλές φορές στο τραπέζι των διαπραγματεύσεων τα θέματα της δημοκρατίας και του σεβασμού στα ανθρώπινα δικαιώματα, προστασία των ελευθεριών και δικαιωμάτων των πολιτών. της διαφάνειας και της λογοδοσίας στα διαδικαστικά και λειτουργικά θέματα της δημόσιας διοίκησης.",Positive
2022-12-10 20:10:32+00:00,gatos120,Ελλάς,Δήμος Τρικκαίων,Περιφέρεια Θεσσαλίας,ΣΥΡΙΖΑ,πασοκοι και συριζαιοι θα σφαχτούν μέχρι τις εκλογές και θα μείνει μόνο του το κκε με γιάνη.,Neutral
2022-12-10 22:07:32+00:00,kostzannes,Ελλάς,Δημοτική Ενότητα Κυθήρων,Περιφέρεια Αττικής,ΣΥΡΙΖΑ,του δείχνεις κακουργηματικές ενέργειες μπάτσων και βλέπει τον σύριζα,Negative
2022-12-10 22:07:32+00:00,sot_koll,Ελλάς,Δημοτική Ενότητα Χολαργού,Περιφέρεια Αττικής,ΜΕΡΑ25,πολύ δύσκολα θα μπει το μέρα25 στη βουλή ειδικά την 2η κυριακή,Negative
2022-12-10 22:07:32+00:00,NikosS_nt,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΜΕΡΑ25,το 32 θα γίνει πάλι 36 και με το πασόκ και το μέρα25 θα διώξουμε με την απλή αναλογική τον εφιάλτη,Negative
2022-12-10 22:07:32+00:00,mera25_gr,Ελλάς,Δημοτική Ενότητα Χολαργού,Περιφέρεια Αττικής,ΜΕΡΑ25,προοδευτική ψήφος διασπάται σε σύριζα πασόκ μέρα25 και υπάρχει ακόμη πιο αριστερά και το κκε επίσης οι δημοσκοπήσεις υποτίμησαν το ποσοστό του σύριζα το 2019 πολύ,Neutral
2022-12-10 22:07:32+00:00,George_thss,Ελλάς,Δημοτική Ενότητα Θεσαλονίκης,Περιφέρεια Κεντρικής Μακεδονίας,ΜΕΡΑ25,για να ονειρευτούμε πάλι με ψηλά το κεφάλι!!,Positive
2022-12-10 22:07:32+00:00,gkolfipotsi4,Ελλάς,Αποκεντρωμένη Διοίκηση Ηπείρου - Δυτικής Μακεδονίας,Περιφέρεια Ηπείρου,ΜΕΡΑ25,για τον προϋπολογισμό που ψηφίζεται σήμερα στη βουλή τα σκάνδαλα στις βρυξέλλες αλλά και τις σημαντικές ανακοινώσεις του μέρα25 στην θεσσαλονίκη με την προσχώρηση του δημήτρη ζερβουδάκη ο οποίος θα είναι υποψήφιος στη β θεσσαλονίκης..,Neutral
